0x0610418E "b"
0x4A2FA3D9 "gap_menu_exit_to_pause_menu"
0x64AF8E31 "got_gap_for_first_time"
0x0DF08F6C "Blimp"
0x3AC02A1F "num_chosen_combo_sets"
0x57C01974 "GardnersCart"
0x61008A6A "num_gaps_got"
0x78B06F60 "theme_menu_add_checkbox_item"
0x851045AE "num_menu_lines"
0x890056DD "gap_menu_focus_show_gap"
0xB5503CDA "ImpalaCar"
0xE9603C4B "goal_time_to_stop_adding_tricks"
0xEB10C6B0 "CreateGapList"
0xF2F03631 "control_types_basic"
0xF310B70A "EditedGoalAddGap"
0xF940D531 "set_required_trick_name"
0x2D91A274 "goal_acceleration_interval"
0x48D10F63 "goal_control"
0x51610B25 "update_control_text"
0x5731A366 "SetEditorGoalDescription"
0x57A142DB "update_required"
0x731128E2 "times"
0x7CA18C18 "my_exit_pause_menu"
0xC161E602 "UnPauseSkater"
0xCAF15C05 "NoStep"
0xCD818945 "goal_combo_size"
0xDF210841 "SetEditorPedName"
0xF0A1BE91 "set_in_create_a_goal"
0x07E211DE "goal_update_control"
0x18225B8E "goal_time"
0x1FC27DF7 "num_lines"
0x21828426 "GoalHasAllPositionsSet"
0x24B284A9 "goal_update_acceleration_percent"
0x25A248EB "goal_update_tricktris_block_size"
0x4E3240EC "go_back_to_goal_list_menu"
0x5342651A "edit_goal_win_message"
0x8472E55D "win_message"
0xAAA2468F "create_edit_skatetris_menu"
0xC9D2EB03 "RemoveGoalSpecificFlag"
0xE372B869 "GetCurrentEditedGoalInfo"
0xE4A23DE8 "combo_sets_done"
0xEC920C14 "goal_editor_set_type"
0xEC62C2B3 "DisassociateFromObject"
0xFAF22AAA "delete_created_goal_dont_accept"
0x4A635A9E "SetGoalScore"
0x5153502A "edit_goal_continue"
0x726342D9 "race_per_checkpoint_time"
0x8A23E27F "Skatetris"
0xA1B3EF06 "DontAddTheGoal"
0xA433E58B "LimoCar"
0xAAC3BA7D "edit_goal_menu_back"
0xB763EDE5 "GetKeyComboSet"
0xDE132B30 "goal_update_combo_size"
0x30676F61 "l_update_combo_size"
0xEC93771F "goals_menu_info"
0xF673507D "SetGoalTimeLimit"
0x2694564A "SetEditorGoalName"
0x4E24ECBE "TaxiCar"
0x8BA4798A "LadaCar"
0xA3440873 "required_trick_name"
0xA3F4BF56 "select_created_goal"
0xC0A491C3 "high_score_text"
0xDE74D6E4 "RallyCar"
0x0A05D85B "GetCurrentEditedGoalId"
0x0D458CFC "goal_trick_time"
0x14C5B2FD "SetCurrentEditorGoal"
0x24353155 "new_name"
0x57B55283 "wide_menu"
0x5865E67C "create_key_combos_menu"
0x609527FB "EditedGoalGotGap"
0x71C52CF3 "no_gaps"
0x7985CD45 "control_types_Sk5Ed"
0x9DD55D1E "goal_laps"
0xAEB5801F "RemovedCreatedGoal"
0xC235154D "set_cag_goal_text"
0xC975A345 "tricktris_block_size"
0xCBF5AA09 "edit_goal_pad_start"
0xF3A5114D "input_required_trick_name"
0xF775ED92 "goal_update_time_limit"
0x03B6B33A "set_cag_ped_name"
0x086642B9 "ped_name"
0x1206474A "goal_update_laps"
0x2EE6AD00 "PauseSkater"
0x54563E1D "reset_in_create_a_goal"
0x8D069A36 "control_text"
0x93867D84 "edit_goal_menu_exit"
0x98F6C60F "ComboSkatetris"
0xA3F6DDB8 "cag_cancel_keyboard"
0xB166B520 "RefreshGoalCursorPosition"
0xE3F61BC5 "time_limit"
0x0167BD86 "update_combo_sets_done_focusability"
0x1ED72E89 "goal_update_trick_time"
0x52879EFF "GoalExists"
0x59C7F99E "create_goal_type_select_menu"
0x9E67449B "existing_goals_menu_back"
0xB3D765D9 "PoliceCar"
0xB6A7301D "RemoveKeyComboSet"
0x1B182995 "JunkerCar"
0x21784F4A "suffix"
0x31A8D3BF "tricktris_total_to_win"
0x50B81282 "set_goal_text"
0x8418E2F7 "GetLastGroundPos"
0x89A866D0 "create_cag_helper_text"
0xE0A8122E "goal_update_time_to_stop_adding_tricks"
0xE038157F "PedPosition"
0xE99805EC "goal_block_size"
0xABC96616 "generate_control_name"
0xDD599C25 "NewEditorGoal"
0xE0D9F4F3 "SingleCombo"
0x061A2A7E "MiniBajaCar"
0x10CA1E83 "EditGoal"
0x104AD588 "FindUnfinishedGoal"
0x156AE154 "change_single_combo"
0x252A32C6 "MarkUnbeaten"
0x295A155C "EditedGoalRemoveGap"
0x2F3AA0F5 "goal_score"
0x5CDA9FF0 "gap_select_menu_focus"
0x876A1231 "blocks"
0x9C6A31EC "SetGoalControlType"
0xA43A34A3 "gap_name"
0xAD1A3A4F "theme_set_checkbox"
0xBE8A2860 "MaxEditedGoalsReached"
0xDB5AE5D9 "create_gap_select_menu"
0x00FBFCE0 "edit_goal_quit"
0x32ABE5B2 "edit_goal"
0x424B7C1B "name_goal_ped"
0x764B41EC "HighCombo"
0x8B8B48F2 "no_exit_pause"
0x914BBA89 "DeactivateGoalEditor"
0xB64B68BA "theme_menu_update_number_item_right_arrow"
0xD7ABB2C9 "count_chosen_combo_sets"
0xDBCBDF41 "toggle_keycombo_set_on_off"
0xF0BBECF4 "goal_total_to_win"
0x03ECBD28 "set_cag_goal_name"
0x09BCAB7A "SetEditorGoalWinMessage"
0x094CF9B8 "LeafBlower"
0x1E6C54C8 "SecurityCart"
0x6D8C2047 "SetGoalSpecificParams"
0x781CA1CC "AddKeyComboSet"
0x9BDCCBBF "NoSkatetrisParams"
0xB02C13AB "goal_max_tricks"
0xBADC0FE4 "make_sound"
0xF74C24E1 "theme_checkbox_focus"
0x09BDAB98 "SetEditorGoalType"
0x0AFD46D7 "goal_acceleration_percent"
0x423DF3A2 "HideSkaterAndMiscSkaterEffects"
0x4DFDAF55 "goal_update_tricktris_total_to_win"
0x5D4DDFA7 "goal_update_spin"
0xA34D4F39 "delete_created_goal_accept"
0x0B9EE3A7 "validate_max_tricks"
0x0BBE2246 "delete_goal"
0x1E3E5A06 "test_goal"
0x2A5E0BF0 "toggle_gap_on_off"
0x4DBEF388 "goal_update_score"
0x88EEF55B "set_goal_win_message"
0xA3BEB1DE "goal_update_max_tricks"
0xA6CE9544 "name_goal"
0xAD5E0AA8 "goal_update_acceleration_interval"
0xD29EC5F3 "goal_spin"
0x5D5FD99B "NoDeactivate"
0x637FAFD0 "goal_update_checkpoint_time"
0x92DF361D "control_types"
0x92EF2E0F "ElCaminoCar"
0xA3BF1268 "goal_checkpoint_time"
0xB5CFC34E "combo"
0xC2FF6BFF "RebuildParkNodeArray"
0xCB7FD453 "parked_create_a_goal"
0xA2407A71 "to_repeat"
0x91015940 "longestliptrick"
0x51328882 "longestmanual"
0x52F2661A "high_scores_left_arrow"
0x42C3A2D3 "high_scores_right_arrow"
0x65A33987 "no_load_textures"
0xB583575A "high_scores_records_menu"
0xDFA4460A "blue_pixel"
0x15B648F2 "high_scores_menu_exit"
0x3E578D91 "header"
0x53777C3F "just_started_game"
0x8237B7F7 "high_scores_menu_longest_tricks_vmenu"
0xCD779741 "stat_comboss_icon"
0xF4878EB6 "high_scores_menu_add_longest_trick_item"
0x0CE84005 "top_bar_b"
0xC7785382 "allow_back"
0x7A59C954 "longestgrind"
0xA89944EB "launch_select_skater_menu"
0x3F4A8FC3 "place_string"
0x695ABD79 "high_scores_menu_combos_icon"
0x880A9B82 "score_string"
0x960ADC0D "no_unload_textures"
0x90DB3E8C "five_best_icon_scale"
0xC01BD503 "high_scores_menu_icon"
0x0B7C476C "high_scores_menu_entered_initials"
0x72DC784D "high_scores_change_level"
0x09DDE17D "high_scores_menu_enter_initials"
0xCFFD3863 "high_scores_menu_five_best_combos_vmenu"
0xFCCDAE21 "high_scores_menu_fill_menus"
0x150E058C "high_scores_menu_lower_yellow_bar"
0xA04E543F "longestcombo"
0x721F1FD9 "bestcombos"
0x87DFE42F "high_scores_menu_five_best_high_scores_vmenu"
0x07A03FC3 "destroy_pause_menu"
0x0E50446B "launch_load_cas_sequence"
0x0F10D7E3 "mem_park"
0x1BF03C0F "PreviousProgressiveMode"
0x28204CAC "back_to_end_replay_menu"
0x2920197F "info_section_id"
0x2D40B90E "post_load_from_memory_card"
0x6F60ECE1 "num_edited_goals"
0x86D0F88C "GetMostRecentSave"
0x8890555E "retry_launch_upload_file_sequence_cas"
0xA3F05F9A "layer_infos"
0xA6F0BA9E "curren_menu_anchor"
0xADC02091 "files_menu_add_top_bar"
0xCD70BDA6 "config_sony"
0xDA204DC2 "files_menu_delete"
0xE560C56E "edit_graphic_create_pre_menu"
0xE700F382 "back_to_pause_menu"
0xF600AF36 "top_bar_pos"
0x04710A2C "career_autoload_launch_current_level"
0x08B14AA2 "TotalSpaceRequired"
0x23816008 "retry_launch_save_cagr_sequence"
0x23413771 "NoCardRemovalCheck"
0x32C15CC7 "retry_launch_upload_file_sequence_cap"
0x3CD10726 "files_menu_file_info_text"
0x4DE13C06 "files_scrolling_menu"
0x7D41D437 "max_chars"
0xA0712D88 "delete_button"
0xC29122E0 "destroy_files_menu"
0xC9613C29 "files_vmenu"
0xDBD189BB "GoBackToFilesMenu"
0xE5B12B05 "CardIsFormatted"
0x05436172 "dIsFormatted"
0xE811D697 "retry_launch_save_cas_sequence"
0xEA21DE21 "file_size_text"
0xF1117BBB "host_options_goals_sub_menu_return"
0xFA2155FF "launch_load_created_goals_from_host_goals_menu"
0x11A27432 "AppendDigitsToFilenameUntilNoClash"
0x32E2C636 "game_options_goals_sub_menu_return"
0x32922C5A "XSkips"
0x45B2E954 "retry_launch_pause_menu_save_created_goals"
0x52D2BBF3 "loaded_network_preferences"
0x5FA280FB "create_select_goals_menu"
0x7E52182F "CardIsInSlot"
0x89E2D178 "SectorSizeOK"
0xA7222BDE "retry_launch_download_save_sequence_cap"
0xDE726574 "ry_launch_download_save_sequence_cap"
0xAD52F4CB "rejoin_lobby"
0xBE32D4EA "launch_save_internet_settings"
0xC032DC9C "retry_launch_park_editor_save_park_sequence"
0xC2423649 "TimeGreaterThan"
0xC7E21ED0 "NoGetTags"
0xE9727F16 "create_files_menu"
0xED4271A0 "launch_options_menu_save_game_sequence"
0xFCB25508 "FilesLeft"
0x07C33BD9 "mem_info_id"
0x09A3431C "CreateNew"
0x0D638A34 "files_menu_file_info"
0x1D732247 "retry_launch_download_save_sequence_cas"
0x1E03F12A "DefaultDoneScript"
0x2A73227F "back_from_transfer_succeeded_dialog"
0x2B03777E "OverwriteText"
0x03777E4F "verwriteText"
0x35636136 "delete_file"
0x36634C02 "DeleteOldSaveNew"
0x38E311D7 "BadVersionNumber"
0x53839C5E "retry_launch_level_select_load_park_sequence"
0x5C634E26 "launch_pause_menu_save_park_sequence"
0x6993FC4E "back_to_options_menu"
0x79037E60 "load_successful"
0xA8F3AC2F "mem_net"
0xAD136B0C "check_card"
0xF453F0E0 "mem_tricks"
0xF8A371D0 "back_to_career_options_menu"
0xFBB3C381 "file_size"
0x09747CF6 "SetQuietMode"
0x09A4FF6C "newfilename"
0x098469BF "old_file_type"
0x0A94D3C5 "back_to_net_settings_menu"
0x26F481E3 "config_type"
0x2F54F541 "launch_load_cagr_sequence"
0x31E4C97C "MaxTHPS4FilesAllowed"
0x34941723 "OKToOverwrite"
0x5FC4D18B "back_to_main_menu2"
0x6B4464F2 "save_name_allowed_characters"
0x6E74EDCB "network_id"
0xA8F4316D "icon_alpha"
0xADB4E241 "retry_launch_options_menu_save_game_sequence"
0xB324270C "LeftText"
0xB8648C4F "back_to_edit_tricks_menu"
0xD7C432CB "NoTimerReset"
0xDF74AEF4 "BadVersion"
0xF5448F44 "retry_launch_upload_file_sequence_cag"
0x17F514D1 "SetNetworkMode"
0x1B754B78 "launch_load_network_settings"
0x1EA56CD0 "launch_save_network_settings"
0x2175B82E "RemoveTemporaryMemCardPools"
0x26952D3F "ResetTimer"
0x2B0531C0 "retry_launch_upload_file_sequence_cat"
0x0531C072 "etry_launch_upload_file_sequence_cat"
0x59452107 "SetCustomSkaterFilename"
0x5CF5343F "retry_launch_career_menu_load_game_sequence"
0x5CB5945F "minutes"
0x6955F4E2 "back_to_internet_options_menu"
0x9095E5D2 "mzero"
0x951593A6 "MaxChars"
0xA0B5CC68 "VERSION_CREATEDGOALS"
0xBDE57774 "retry_launch_load_cat_sequence2"
0xC335A6A7 "destroy_main_menu"
0xC7A51ED8 "mem_replay"
0xD7C542C8 "new_file_type"
0xDBD5CD62 "attempted_xbox_autoload"
0x158620F0 "goto_secret_shop"
0x15B6216A "DoAutoload"
0x17D6C954 "get_upload_description"
0x25E66A4D "save_return_to_pause_menu"
0x32D67C2C "DamagedFile"
0x38B64B84 "launch_load_created_goals_from_game_options_me"
0x45762B0D "ResetPS2"
0x0D526573 "etPS2"
0x4EA64AFD "NGCDamagedFile"
0x75F6A897 "AppendSuffix"
0x94060650 "NewTextName"
0xA6762649 "Corrupt"
0xBD165CA5 "mem_skater"
0xBEE646D9 "retry_launch_download_save_sequence_cat"
0xC006B516 "ApplyCustomSkater"
0xC6A6DFD7 "MiddleText"
0xC6E6DEE9 "save_successful"
0xCF86E927 "disable_item_overwrite"
0xD9C67CC0 "VERSION_CREATEDGRAPHIC"
0xFDF64012 "clear_device_type"
0x3777406A "launch_main_menu"
0x45576E67 "LoadFromMemoryCard"
0x4BC79FA8 "Loading"
0x5D17CB2A "launch_upload_file_sequence"
0x60A7F85D "retry_launch_download_save_sequence_cag"
0x7797B609 "VERSION_OPTIONSANDPROS"
0x837762BD "MAX_MEMCARD_FILENAME_LENGTH"
0x90778ECF "LevelName"
0x9377FCE0 "files_menu_add_bottom_bar"
0xB12737C6 "retry_launch_load_cat_sequence"
0xB527EC4E "FilesLimitReached"
0xB8C7705F "SetCustomParkName"
0xBEC7460B "back_to_net_host_options"
0xD1E726A2 "files_menu_up_arrow"
0xD987619A "retry_launch_pause_menu_save_park_sequence"
0xE527D270 "retry_launch_pause_menu_save_game_sequence"
0xF6A7B756 "TotalTHPS4FilesOnCard"
0x1B4895C9 "retry_launch_beat_goal_save_game_sequence"
0x37884A7A "add_createnew_option"
0x7EF8308D "most_recent_save_exists"
0x85C86155 "date"
0x98D83CFC "save_previous_progressive_mode"
0xA298CD67 "DebugPausedObjects"
0xCF98770B "CardCheckCounter"
0xD408688C "loadforupload"
0xDCF8AA82 "ParkIconSpaceRequired"
0xE1286845 "DeleteMemCardFile"
0xEE2838C5 "force_autoload"
0xF148CB8C "xbox_directory_name"
0xF9785DD8 "CreatedGraphicIconSpaceRequired"
0x22F9CE08 "files_scrolling_menu_title"
0x48A93F7A "retry_launch_options_menu_load_game_sequence"
0x51B9F5D0 "ResetToIPL"
0x57F9B347 "edit_graphic_apply_graphic_from_save"
0x5B7919B9 "DefaultRetryScript"
0x711922D0 "destroy_net_settings_menu"
0x8ED91405 "back_to_edit_cat_menu"
0xA8B96345 "launch_load_created_goals_from_select_goals_me"
0xB2D9CDCD "ConnectedToPeer"
0xB6A936FD "did_load"
0xC7999873 "retry_launch_upload_file_sequence_cagr"
0xCA49287A "launch_save_cagr_sequence"
0xCF0930E4 "VERSION_CAS"
0xD5291A3D "GetMemCardDirectoryListing"
0xE2B91C5C "create_in_game_end_replay_menu"
0xEDE9B1EF "UserFileName"
0xED79CD32 "load_loaded_created_park"
0xEF89E4F3 "retry_launch_download_save_sequence_cagr"
0xF429C5FF "Cas"
0x105A143C "GotoXboxDashboard"
0x1A7A2CB4 "RightText"
0x1E3A0F13 "RemoveMemCardPoolsAndLoadAnims"
0x319A0705 "colour"
0x3B6A4DD5 "files_menu_down_arrow"
0x3C9ABCA1 "retry_launch_pause_menu_load_park_sequence"
0x41BAC73F "SetParkName"
0x64CAF424 "back_to_beat_goal"
0x7DBA905C "WaitForAsyncLoadToFinish"
0x859AD0DC "LoadNetConfigs"
0x910A0A75 "retry_launch_save_cat_sequence"
0xA02A29AF "save_return_to_game"
0xA20A5CA5 "retry_launch_load_network_settings"
0xA7DA7B0D "retry_launch_save_network_settings"
0xE11A82EE "retry_launch_load_cas_from_select_sequence"
0xF2DA80B6 "start_internet_game"
0xF67ADA4E "StopCheckingForCardRemoval"
0x0D0BC826 "replay"
0x1A7BE5CC "bg_pos"
0x3CCBE8BF "FormatCard"
0x47CB6596 "ChooseNetConfig"
0x6D3BB59D "destroy_level_select"
0x71DBACEC "dont_pause_music"
0x749BEDB9 "create_internet_options"
0x7B7B2250 "launch_download_save_sequence"
0xCACB9215 "memory"
0xCD4B7F36 "back_to_created_park_menu"
0xD1DBBCAE "PadsPluggedIn"
0xD76B3D7B "GetCustomSkaterName"
0xDBCB7CCF "CreateTemporaryMemCardPools"
0xE06B4916 "back_to_select_skater"
0xEBEB3C2D "SaveSize_OptionsAndPros_PS2"
0xEECBDAE9 "auto_load"
0xF6AB8DC7 "VaultData"
0x07BC0532 "CreatedGoalsIconSpaceRequired"
0x235C12B1 "CheckForCardOnBootup"
0x234C43F7 "UnloadAnimsAndCreateMemCardPools"
0x270C17CD "back_to_pre_cagr_menu"
0x5A0C4D3F "mem_graphics"
0x5AAC6BC3 "file_type_icon"
0x6C9C547A "VERSION_CAT"
0x7E2C2326 "maybe_auto_load_from_memory_card"
0x882CF23D "files_menu_add_item"
0x8C5CA594 "DoInitialiseCreatedGoalsAfterLoading"
0xB59C68D0 "MemCardFileExists"
0xC49C6AEC "edit_graphic_create_main_menu"
0xC69CBD33 "retry_launch_load_cagr_sequence"
0xC83CEB24 "retry_launch_load_cas_sequence"
0xC88C7D44 "year"
0xDA5C4E3D "restore_previous_progressive_mode"
0xE58C1201 "ampm"
0xE79CE308 "MostRecentSave"
0x0B9DAB8F "black_top_strip"
0x17AD5AA2 "launch_career_menu_load_game_sequence"
0x2E7D79D8 "launch_save_cas_sequence"
0x3B1D7BD9 "LoadedCustomSkater"
0x485D6E3A "mem_goals"
0x6FCDB652 "finish_loading_cat"
0x7A8D7F9F "INTERNET_MODE"
0x8D9D36B0 "BadDevice"
0x917DA6E0 "CardFileName"
0x9EED2549 "OptionsProsIconSpaceRequired"
0xB13D72B3 "mem_career"
0xC5CD3954 "load_cagr_sequence_done"
0xDD8DB8F9 "wait_and_pause_skater"
0xE11D1AB2 "mem_card_message_pause"
0xF3DD4F4D "CreateNew_Done"
0x0D6EBC5C "back_to_pre_cas_menu"
0x120E5850 "files_menu_focus"
0x30CE5DD7 "destroy_internet_options_menu"
0x44EE4643 "GetMaxTHPS4FilesAllowed"
0x450E1D4F "create_network_options_menu"
0x504E3F2E "SaveSize_CreatedGraphic"
0x613EE5D9 "no_reload_textures"
0x64FEAD52 "launch_load_cas_from_select_sequence"
0x6ACE5788 "PlaySongsRandomly"
0x739E60BB "savevaultdata"
0x835E3343 "load_peds"
0xB1EEE18F "hour"
0xB46E0072 "files_menu_unfocus"
0xB55EB941 "back_to_pre_cat_menu"
0xB97E931D "launch_pause_menu_load_park_sequence"
0xC89EE88A "VERSION_PARK"
0xC9DEEC9E "SaveSize_Cat"
0xCE5E8217 "GetSummaryInfo"
0xE92EB458 "retry_launch_save_internet_settings"
0xEFEEE957 "DeleteText"
0xFF5E340E "edit_graphic_set_layer_infos"
0x085FAC9B "launch_options_menu_load_game_sequence"
0x377FD90B "clear_config_type"
0x398F8ABD "PlaySongsInOrder"
0x3F6F6C50 "displayed_space_available"
0x40EFB046 "CATIconSpaceRequired"
0x631F43F3 "NetworkSettingsIconSpaceRequired"
0x748FC613 "actual_file_name"
0x77CFBB7A "SaveToMemoryCard"
0x785FA1D2 "XBoxDirectoryName"
0x81EF96F1 "VERSION_NETWORKSETTINGS"
0x884F88C9 "SetSectionsToApplyWhenLoading"
0x999F2B99 "back_to_cat_pause"
0x99626163 "k_to_cat_pause"
0x9EBFD0D6 "SwitchToTempPoolsIfTheyExist"
0x9F8F71B8 "SwitchToRegularPools"
0xA0AF346F "retry_launch_pause_menu_load_created_goals"
0xACDF6D5F "mem_bad"
0xB50F58D8 "DirectoryListing"
0xB96FA907 "launch_network_host_options_menu"
0xC0EF0833 "SaveSize_CreatedGoals"
0xEDCF1B3D "total_file_size"
0xF9EF4971 "month"
0x4FC2D17C "CheckPS2SaveState"
0x6458CB61 "save_state"
0x7190745B "menu3d_anchor"
0xEA405AA8 "menu3d_current_level_structure_name"
0xF3F0BFC1 "Obj_ForceUpdate"
0x1D412F35 "sign_element_script"
0xF2313861 "Obj_SetBoneScale"
0x1422E9D6 "menu3d_morph"
0x3023FAAC "menu3d_animate_out"
0x5E3300EB "menu3d_show"
0x6D131898 "scale_time"
0xDFD39F7A "rot_z_frames"
0x01248FE9 "rot_x"
0x3CD410F4 "rot_y_frames"
0x580467D9 "cur_z_frame"
0x67645AE4 "rot_z_diff"
0x9714889E "rot_y"
0xA2D4BA38 "rot_x_frames"
0x2D458107 "rot_z"
0x6CC592A9 "rot_x_diff"
0x7115F84E "cur_x_frame"
0x99C52EEC "spaceport"
0xC916CE62 "rot_y_diff"
0xE946785A "textures"
0xB617D961 "GetPausePosByResolution"
0x6F5803FA "element3d_init_model"
0xB028F1F3 "propogate"
0x085983DF "element3d_add_components"
0x27C92A48 "rot_y_time"
0x3A1A4EDC "menu3d_show_sign"
0x821A7683 "rot_x_time"
0x89BBBECE "rot_z_time"
0x9F9B5A17 "blackout_model"
0xA17B7046 "menu3d_sign"
0xDC3B9767 "load_array_of_textures"
0x83BC2DF3 "menu3d_disabled"
0x8C4CE186 "rot_y_loop"
0x26ED5632 "pos_time"
0x77DDA967 "menu3d_subicon"
0x1B2E3349 "rel_rot_y"
0x223E7500 "rot_z_loop"
0x351EE59A "menu3d_animate_in"
0x51EEB961 "next_rot_z"
0x61EE089C "should_rot_z"
0x8D1E343E "rel_rot_x"
0xC51E8FE8 "cur_y_frame"
0x299FBD4D "rot_x_loop"
0x4D8F0672 "should_rot_x"
0x7D8FB78F "next_rot_x"
0xA17F3AD0 "rel_rot_z"
0xDBBF0105 "should_rot_y"
0xEBBFB0F8 "next_rot_y"
0x918ACD84 "PlaySelectSound"
0xDF2ECF7B "select2b"
0x59C089BB "leave_menu_test_menu"
0xF5701665 "menu_sprite_test_off"
0x82110E4F "blur_rgba"
0xC061F42B "choose_h_menu_yes"
0x63686F6F "se_h_menu_yes"
0xCC4125C2 "disable_pad_handling"
0x14F3FFF8 "debug_outline"
0x4ED36639 "TestElement3d"
0x6D43103E "blur_bottom_scales"
0x8DB34A8F "dumb_monkey"
0xE1E31A68 "something_something"
0x0C24DE21 "blur_alpha_pair"
0x9A94B146 "ArrowId"
0xAFF4DF8A "bottom_mid_test"
0x5C25F51C "do_blur_effect2"
0x3947462E "menu_font_test"
0x4F773B5D "test_sprite"
0xD7D74AAC "launch_font_test_menu"
0x9788C39E "menu_test_menu"
0x2949E136 "blur_alias"
0xD06941DB "test_h_menu"
0xD8D9E0EE "the_scrolling_menu"
0xE4591774 "sht_volcom01"
0xB85A01CF "bottom_mid"
0xD12A5EF9 "blur_test_element"
0xDBEA7D39 "menu_test_vmenu"
0x0CBB72A8 "menu_sprite_test_on"
0x889BD3DA "ObjectToPointTo"
0xDB4B4A05 "abort"
0xF7AB77CD "menu_test_focus_position"
0xFE8BD04B "enable_pad_handling"
0xD52C114D "start_sprite_test"
0xDAFC86C4 "stop_sprite_test"
0xDE3C2A4C "blur_max_displacement"
0x407D12A4 "menu_exit_test"
0xE22D8197 "hookup_hmenu"
0xEC0DBA2A "blur_top_alpha_mult"
0x413F6DA5 "choose_h_menu_no"
0x02906B8A "SkaterScriptForReloadAndTestAnim"
0x0F7075F9 "Ped_LostSoul02"
0x1200709F "Ped_Dalek"
0x15D053C4 "Ped_Security_Guard_01"
0x40701DEE "Ped_MaleFull02"
0x6FE065C9 "ResetCameraToViewerObject"
0x8F505789 "ReloadAndTestAnim"
0x9940728E "Ped_LostSoul03"
0x9A208DE4 "Ped_Wienerman"
0x17915F11 "vo_line4"
0x18915FD4 "Ped_Skaterboard_Character"
0x4231BF64 "Anl_Sk8_Goat"
0x6AB19E5D "create_human_model_set"
0x73F158FB "defaultAnim"
0xDB615BD3 "Ped_Alien"
0xE8816392 "Ped_BostonGuy"
0xED21AB8F "Ped_Boxer"
0xFA211477 "Ped_MaleFull01"
0x28129600 "simple_unfocus"
0x3802CB70 "DebugHeap"
0x44620D89 "SetViewerModel"
0x66F22733 "PedPro_Weeman"
0x7272FC7E "Ped_germandrunk01"
0x73328B9C "Ped_Mayan"
0x89A279C9 "create_full_model_set"
0x9A024024 "create_animal_model_set"
0xD54204E6 "ViewerAutoRepeatTime"
0xDED206EC "Ped_rollerblader"
0xE512A22D "ViewerAutoRepeatSpeed"
0xF93222C6 "line3"
0xFCF274B9 "modelname"
0x12E36AE1 "Ped_AlienDoctor"
0x2873B456 "Ped_GuitaristBanjo"
0xA433CACA "max_wheel_speed"
0xC823F5E7 "Ped_germandrunk02"
0xC9E3AFBF "create_view_models_menu"
0xDC63DAC3 "Ped_fluteguy"
0x1C34D9AF "Cut_Nigel_AU6"
0x43344EEE "Ped_Imp"
0x4AD452BA "Ped_germancop"
0x5064AEBC "Ped_germandrunk"
0xB064A852 "ReferenceChecksum"
0xB4043B8F "vo_line3"
0x3515EAE0 "anl_dog_brown"
0x6F25298D "Cut_Nigel_Full"
0xCEB5858D "Ped_Construction_Worker_01"
0xE875BA09 "Ped_jester"
0xE935C61D "ApplyViewerObjModelToPlayer"
0x6956E9F0 "Ped_graffiti02"
0x950601F0 "PedPro_Sheckler"
0xC1169186 "Ped_copaussie"
0xDBC6221A "doom3"
0xF306426C "Ped_JohnnyTurbo"
0xFDC6B8B8 "Ped_DalekPink"
0xFF66EE87 "Ped_graffiti03"
0x0587282E "SetViewerAnim"
0x0CD78DF1 "Ped_metaldetector"
0x1EA7659E "kill_viewer_object_panel"
0x29B7F5B0 "Ped_natas"
0x5AA74658 "line4"
0xEEF7C263 "animLoadScript"
0x02D8731C "Ped_Hawk_THPS"
0x30B86622 "last_model_viewed"
0x39189CED "draw_viewer_object_panel"
0x442855EF "Ped_hand_Sk8"
0x46A823A1 "Ped_JesseJames"
0x5E98E4A5 "Ped_mime"
0x7D281365 "Ped_Steveo"
0x82F85F58 "use_last_model_viewed"
0xA3F8EED9 "Ped_Tikiman"
0xA6080464 "Ped_bullfighter"
0xD718C7CC "extraAnim"
0xE9A8A4DE "Ped_boatcaptain"
0x0A3972EB "ReloadAnim"
0x2209BBB7 "Ped_germandrunkfull"
0x2479BCC0 "no_profile"
0x32F9E84F "Ped_Alien02"
0x3D195C1C "Ped_Pirate"
0xA4C9EF38 "Ped_Alien03"
0xBE7937B9 "SkaterScriptTestAnimSequence"
0xDE79ABBB "viewerobj_init_model"
0x0D3A50BB "GetPlayerAppearance"
0x352A494A "view_model"
0x435A2237 "Ped_ZombieFem01"
0x659A27DA "Ped_corn_vendor_01"
0x6AFA068F "Ped_Skaboto"
0xAFFA490B "Ped_AlienLeader"
0xB38AAB71 "Ped_Guitarist"
0xB70A6715 "ViewerObjPos"
0xD75A68B2 "make_select_view_model_line"
0xFA8A776F "Nigel_Costume"
0x13DB79F6 "skeletonFileName"
0x2ABB11AC "SetPositionalSoundSilenceOverrideMode"
0x493B7604 "anl_dog_black"
0x4B1B55C5 "exit_view_models_menu"
0x88CBBF3B "create_car_model_set"
0xA4AB7A36 "Ped_benfranklin"
0xC71BC724 "viewerobj_add_components"
0xE43B7146 "Ped_Loungesinger"
0xFFAB299F "DefaultViewerObjPos"
0x592C00FE "Ped_Lifeguard"
0x82ECC683 "TestAnimSequence"
0xE07C632F "view_models_menu"
0xEDBCD500 "create_cutscene_heads_model_set"
0xFDDCFFEF "Ped_Grafiti_Punker_01"
0x70BD9DD8 "hand"
0x7F8D3AFC "skater_shrek"
0x824DCCAB "Ped_jazzman1"
0x9F7DED0A "Ped_DalekBlue"
0xA17DC506 "Ped_attendant"
0xAEBD2D03 "Ped_aborigine"
